"2016","12","25","gsm","active-faulty","4.0000"
"2016","12","25","gsm","inactive","13.0000"
"2016","12","25","umts","active-ok","18.0000"
"2016","12","25","umts","inactive","23.0000"
"2016","12","25","lte","active-ok","22.7083"
"2016","12","25","lte","active-faulty","3.2917"
"2016","12","25","lte","inactive","26.0000"
"2016","12","26","gsm","active-ok","16.0000"
"2016","12","26","gsm","active-faulty","4.0000"
"2016","12","26","gsm","inactive","13.0000"
"2016","12","26","umts","active-ok","17.0000"
"2016","12","26","umts","inactive","24.0000"
"2016","12","26","lte","active-ok","22.7083"
"2016","12","26","lte","active-faulty","3.2917"
"2016","12","26","lte","inactive","26.0000"
"2016","12","27","gsm","active-ok","16.0000"
"2016","12","27","gsm","active-faulty","4.0000"
"2016","12","27","gsm","inactive","13.0000"
"2016","12","27","umts","active-ok","16.0000"
"2016","12","27","umts","inactive","25.0000"
"2016","12","27","lte","active-ok","22.7083"
"2016","12","27","lte","active-faulty","3.2917"
"2016","12","27","lte","inactive","26.0000"
"2016","12","28","gsm","active-ok","16.0000"
"2016","12","28","gsm","active-faulty","4.0000"
"2016","12","28","gsm","inactive","13.0000"
"2016","12","28","umts","active-ok","16.0000"
"2016","12","28","umts","inactive","25.0000"
"2016","12","28","lte","active-ok","22.7083"
"2016","12","28","lte","active-faulty","3.2917"
